ticker,field,fiscal_year,current_parser,edgartools,verdict
ACHC,revenue,2016,2810914000.0,679194000.0,DISAGREE
ACHC,revenue,2017,2836316000.0,742241000.0,DISAGREE
ACHC,revenue,2018,1904695000.0,487960000.0,DISAGREE
ACHC,revenue,2019,2008381000.0,509217000.0,DISAGREE
ACHC,revenue,2020,2089929000.0,551199000.0,DISAGREE
ACHC,revenue,2021,2314394000.0,616653000.0,DISAGREE
ACHC,revenue,2022,2610399000.0,704267000.0,DISAGREE
ACHC,revenue,2023,2928738000.0,768051000.0,DISAGREE
ACHC,revenue,2024,3153963000.0,770505000.0,DISAGREE
ACHC,revenue,2025,3312769000.0,828802000.0,DISAGREE
ACHC,operating_income,2013,145334000.0,39282000.0,DISAGREE
ACHC,operating_income,2014,215488000.0,78712000.0,DISAGREE
ACHC,operating_income,2015,404832000.0,131012000.0,DISAGREE
ACHC,operating_income,2016,608590000.0,136369000.0,DISAGREE
ACHC,operating_income,2017,604359000.0,145731000.0,DISAGREE
ACHC,operating_income,2018,593576000.0,136003000.0,DISAGREE
ACHC,operating_income,2019,585883000.0,132849000.0,DISAGREE
ACHC,net_income,2010,6210000.0,-249000.0,DISAGREE
ACHC,net_income,2011,-34892000.0,3679000.0,DISAGREE
ACHC,net_income,2012,20403000.0,3738000.0,DISAGREE
ACHC,net_income,2013,42579000.0,13058000.0,DISAGREE
ACHC,net_income,2014,83040000.0,14594000.0,DISAGREE
ACHC,net_income,2015,112554000.0,-319000.0,DISAGREE
ACHC,net_income,2016,6143000.0,1967000.0,DISAGREE
ACHC,net_income,2017,199835000.0,-55000.0,DISAGREE
ACHC,net_income,2018,-175750000.0,-40000.0,DISAGREE
ACHC,net_income,2019,108923000.0,604000.0,DISAGREE
ACHC,net_income,2020,-672132000.0,762000.0,DISAGREE
ACHC,net_income,2021,190635000.0,1073000.0,DISAGREE
ACHC,net_income,2022,273139000.0,543000.0,DISAGREE
ACHC,net_income,2023,-21667000.0,2387000.0,DISAGREE
ACHC,net_income,2024,255612000.0,690000.0,DISAGREE
ACHC,net_income,2025,-1102772000.0,359000.0,DISAGREE
ACHC,total_assets,2009,,1215000.0,only EdgarTools
ACHC,total_assets,2010,45395000.0,18000.0,DISAGREE
ACHC,total_assets,2011,412996000.0,16922000.0,DISAGREE
ACHC,total_assets,2012,983413000.0,22521000.0,DISAGREE
ACHC,total_assets,2013,1224659000.0,32066000.0,DISAGREE
ACHC,total_assets,2014,2206955000.0,69033000.0,DISAGREE
ACHC,total_assets,2015,4279208000.0,49618000.0,DISAGREE
ACHC,total_assets,2016,6024726000.0,61727000.0,DISAGREE
ACHC,total_assets,2017,6424502000.0,55172000.0,DISAGREE
ACHC,total_assets,2018,6172504000.0,71629000.0,DISAGREE
ACHC,total_assets,2019,6879142000.0,68217000.0,DISAGREE
ACHC,total_assets,2020,6499362000.0,239269000.0,DISAGREE
ACHC,total_assets,2021,4768078000.0,215367000.0,DISAGREE
ACHC,total_assets,2022,4987901000.0,215745000.0,DISAGREE
ACHC,total_assets,2023,5358841000.0,9747000.0,DISAGREE
ACHC,total_assets,2024,5956915000.0,217100000.0,DISAGREE
ACHC,total_assets,2025,5527448000.0,-69000.0,DISAGREE
ACHC,total_equity,2012,432550000.0,253563000.0,DISAGREE
ACHC,total_equity,2013,480710000.0,496150000.0,DISAGREE
ACHC,total_equity,2014,880965000.0,1249787000.0,DISAGREE
ACHC,total_equity,2015,1683028000.0,2562870000.0,DISAGREE
ACHC,total_equity,2016,2167724000.0,2235933000.0,DISAGREE
ACHC,total_equity,2017,2572871000.0,2701619000.0,DISAGREE
ACHC,total_equity,2018,2333307000.0,2403343000.0,DISAGREE
ACHC,total_equity,2019,2505381000.0,2464167000.0,DISAGREE
ACHC,total_equity,2020,1899456000.0,2297999000.0,DISAGREE
ACHC,total_equity,2021,2517489000.0,2574510000.0,DISAGREE
ACHC,total_equity,2022,2812727000.0,2839602000.0,DISAGREE
ACHC,total_equity,2023,2781974000.0,2866022000.0,DISAGREE
ACHC,total_equity,2024,3073715000.0,3041558000.0,DISAGREE
ACHC,operating_cash_flow,2009,6168000.0,6049000.0,DISAGREE
ACHC,operating_cash_flow,2010,8195000.0,572000.0,DISAGREE
ACHC,operating_cash_flow,2011,-20666000.0,5417000.0,DISAGREE
ACHC,operating_cash_flow,2012,33898000.0,1208000.0,DISAGREE
ACHC,operating_cash_flow,2013,65562000.0,7315000.0,DISAGREE
ACHC,operating_cash_flow,2014,115286000.0,18088000.0,DISAGREE
ACHC,operating_cash_flow,2015,240403000.0,59283000.0,DISAGREE
ACHC,operating_cash_flow,2016,361478000.0,57439000.0,DISAGREE
ACHC,operating_cash_flow,2017,399577000.0,72637000.0,DISAGREE
ACHC,operating_cash_flow,2018,414080000.0,43673000.0,DISAGREE
ACHC,operating_cash_flow,2019,332904000.0,16586000.0,DISAGREE
ACHC,operating_cash_flow,2020,658807000.0,75784000.0,DISAGREE
ACHC,operating_cash_flow,2021,374477000.0,76787000.0,DISAGREE
ACHC,operating_cash_flow,2024,129693000.0,11477000.0,DISAGREE
ACHC,operating_cash_flow,2025,131898000.0,61531000.0,DISAGREE
ACHC,capex,2010,1495000.0,784000.0,DISAGREE
ACHC,capex,2011,9558000.0,3911000.0,DISAGREE
ACHC,capex,2012,27595000.0,12764000.0,DISAGREE
ACHC,capex,2013,68941000.0,21649000.0,DISAGREE
ACHC,capex,2014,113244000.0,52879000.0,DISAGREE
ACHC,capex,2015,276047000.0,90089000.0,DISAGREE
ACHC,capex,2016,307472000.0,50549000.0,DISAGREE
ACHC,capex,2017,274177000.0,70327000.0,DISAGREE
ACHC,capex,2018,253187000.0,69248000.0,DISAGREE
ACHC,capex,2019,232679000.0,58427000.0,DISAGREE
ACHC,capex,2020,224964000.0,58682000.0,DISAGREE
ACHC,capex,2021,244811000.0,50527000.0,DISAGREE
ACHC,capex,2022,296149000.0,66525000.0,DISAGREE
ACHC,capex,2023,424133000.0,142410000.0,DISAGREE
ACHC,capex,2024,690385000.0,174631000.0,DISAGREE
ACHC,capex,2025,571807000.0,76564000.0,DISAGREE
ACHC,depreciation_amortisation,2010,976000.0,243000.0,DISAGREE
ACHC,depreciation_amortisation,2011,4278000.0,1615000.0,DISAGREE
ACHC,depreciation_amortisation,2012,7982000.0,3622000.0,DISAGREE
ACHC,depreciation_amortisation,2013,17090000.0,7834000.0,DISAGREE
ACHC,depreciation_amortisation,2014,32667000.0,72539000.0,DISAGREE
ACHC,depreciation_amortisation,2015,63550000.0,150618000.0,DISAGREE
ACHC,depreciation_amortisation,2016,135103000.0,248084000.0,DISAGREE
ACHC,depreciation_amortisation,2017,143010000.0,396836000.0,DISAGREE
ACHC,depreciation_amortisation,2018,80342000.0,515744000.0,DISAGREE
ACHC,depreciation_amortisation,2019,87923000.0,747468000.0,DISAGREE
ACHC,depreciation_amortisation,2020,95256000.0,472472000.0,DISAGREE
ACHC,depreciation_amortisation,2021,106717000.0,569459000.0,DISAGREE
ACHC,depreciation_amortisation,2022,117769000.0,687489000.0,DISAGREE
ACHC,depreciation_amortisation,2023,132349000.0,796709000.0,DISAGREE
ACHC,depreciation_amortisation,2024,149595000.0,942451000.0,DISAGREE
ACHC,depreciation_amortisation,2025,189249000.0,1047652000.0,DISAGREE
ACHC,diluted_shares,2011,18757000.0,32333000.0,DISAGREE
ACHC,diluted_shares,2012,38696000.0,50250000.0,DISAGREE
ACHC,diluted_shares,2014,55327000.0,62894000.0,DISAGREE
ACHC,diluted_shares,2015,68391000.0,83420000.0,DISAGREE
ACHC,diluted_shares,2016,85972000.0,86908000.0,DISAGREE
ACHC,diluted_shares,2020,88595000.0,89941000.0,DISAGREE
ACHC,diluted_shares,2023,90949000.0,92010000.0,DISAGREE
ACHV,operating_income,2010,,-5225000.0,only EdgarTools
ACHV,operating_income,2011,,-5503000.0,only EdgarTools
ACHV,operating_income,2012,,8290000.0,only EdgarTools
ACHV,net_income,2012,-21098000.0,-6697000.0,DISAGREE
ACHV,net_income,2013,-31849000.0,-8636000.0,DISAGREE
ACHV,net_income,2014,-26240000.0,-4517000.0,DISAGREE
ACHV,net_income,2015,-828000.0,-242000.0,DISAGREE
ACHV,net_income,2016,-1234000.0,-205000.0,DISAGREE
ACHV,net_income,2017,-10583000.0,-3022000.0,DISAGREE
ACHV,net_income,2018,-12687000.0,-5904000.0,DISAGREE
ACHV,net_income,2019,-16395000.0,-3320000.0,DISAGREE
ACHV,net_income,2020,-14730000.0,-7999000.0,DISAGREE
ACHV,net_income,2021,-33152000.0,-7573000.0,DISAGREE
ACHV,net_income,2022,-42350000.0,-8992000.0,DISAGREE
ACHV,net_income,2023,-29815000.0,-6494000.0,DISAGREE
ACHV,net_income,2024,-39827000.0,-12827000.0,DISAGREE
ACHV,net_income,2025,-54648000.0,-10168000.0,DISAGREE
ACHV,net_income,2026,,-74769000.0,only EdgarTools
ACHV,total_assets,2009,,12000.0,only EdgarTools
ACHV,total_assets,2010,89918000.0,513000.0,DISAGREE
ACHV,total_assets,2011,68015000.0,509000.0,DISAGREE
ACHV,total_assets,2012,82016000.0,3755000.0,DISAGREE
ACHV,total_assets,2013,55689000.0,1821000.0,DISAGREE
ACHV,total_assets,2014,56291000.0,3008000.0,DISAGREE
ACHV,total_assets,2015,58209000.0,1585000.0,DISAGREE
ACHV,total_assets,2016,3807000.0,954000.0,DISAGREE
ACHV,total_assets,2017,9892000.0,10000.0,DISAGREE
ACHV,total_assets,2018,19084000.0,10000.0,DISAGREE
ACHV,total_assets,2019,21078000.0,746000.0,DISAGREE
ACHV,total_assets,2020,40298000.0,802000.0,DISAGREE
ACHV,total_assets,2021,47516000.0,1355000.0,DISAGREE
ACHV,total_assets,2022,29971000.0,1621000.0,DISAGREE
ACHV,total_assets,2023,19371000.0,-0.243,DISAGREE
ACHV,total_assets,2024,38633000.0,-0.214,DISAGREE
ACHV,total_assets,2025,41790000.0,-0.199,DISAGREE
ACHV,total_assets,2026,,170000.0,only EdgarTools
ACHV,total_equity,2011,30890000.0,78127000.0,DISAGREE
ACHV,total_equity,2012,66207000.0,60265000.0,DISAGREE
ACHV,total_equity,2013,37211000.0,29604000.0,DISAGREE
ACHV,total_equity,2015,1840000.0,34216000.0,DISAGREE
ACHV,total_equity,2016,610000.0,15891000.0,DISAGREE
ACHV,total_equity,2017,15802000.0,0.1,DISAGREE
ACHV,total_equity,2018,15802000.0,10189000.0,DISAGREE
ACHV,total_equity,2019,18050000.0,14985000.0,DISAGREE
ACHV,total_equity,2020,37286000.0,0.05,DISAGREE
ACHV,total_equity,2021,28042000.0,21433000.0,DISAGREE
ACHV,total_equity,2022,8303000.0,443000.0,DISAGREE
ACHV,total_equity,2023,-1448000.0,49456000.0,DISAGREE
ACHV,total_equity,2024,20899000.0,10279000.0,DISAGREE
ACHV,total_equity,2025,21518000.0,10678000.0,DISAGREE
ACHV,total_equity,2026,,-14676000.0,only EdgarTools
ACHV,operating_cash_flow,2010,-26840000.0,-4043000.0,DISAGREE
ACHV,operating_cash_flow,2011,-20263000.0,-7383000.0,DISAGREE
ACHV,operating_cash_flow,2012,-43493000.0,-10691000.0,DISAGREE
ACHV,operating_cash_flow,2013,-35927000.0,-1692000.0,DISAGREE
ACHV,operating_cash_flow,2014,-17308000.0,-6444000.0,DISAGREE
ACHV,operating_cash_flow,2015,-350000.0,-9087000.0,DISAGREE
ACHV,operating_cash_flow,2016,-202000.0,-11000.0,DISAGREE
ACHV,operating_cash_flow,2017,-9107000.0,-2233000.0,DISAGREE
ACHV,operating_cash_flow,2018,-10623000.0,-4889000.0,DISAGREE
ACHV,operating_cash_flow,2019,-15216000.0,-4461000.0,DISAGREE
ACHV,operating_cash_flow,2020,-13474000.0,-6452000.0,DISAGREE
ACHV,operating_cash_flow,2021,-29440000.0,-6779000.0,DISAGREE
ACHV,operating_cash_flow,2022,-37569000.0,-8303000.0,DISAGREE
ACHV,operating_cash_flow,2023,-24479000.0,-5288000.0,DISAGREE
ACHV,operating_cash_flow,2024,-29770000.0,-11088000.0,DISAGREE
ACHV,operating_cash_flow,2025,-49465000.0,-6932000.0,DISAGREE
ACHV,operating_cash_flow,2026,,-17709000.0,only EdgarTools
ACHV,capex,2010,68000.0,32000.0,DISAGREE
ACHV,capex,2012,291000.0,110000.0,DISAGREE
ACHV,capex,2013,253000.0,7000.0,DISAGREE
ACHV,capex,2014,82000.0,205000.0,DISAGREE
ACHV,capex,2016,46000.0,1000.0,DISAGREE
ACHV,capex,2017,,1000.0,only EdgarTools
ACHV,capex,2018,46000.0,54000.0,DISAGREE
ACHV,capex,2019,53000.0,2000.0,DISAGREE
ACHV,capex,2026,,16000.0,only EdgarTools
ACHV,depreciation_amortisation,2009,50000.0,,only current parser
ACHV,depreciation_amortisation,2010,52000.0,39000.0,DISAGREE
ACHV,depreciation_amortisation,2011,75000.0,56000.0,DISAGREE
ACHV,depreciation_amortisation,2012,100000.0,71000.0,DISAGREE
ACHV,depreciation_amortisation,2013,227000.0,814000.0,DISAGREE
ACHV,depreciation_amortisation,2014,223000.0,1037000.0,DISAGREE
ACHV,depreciation_amortisation,2015,244000.0,1281000.0,DISAGREE
ACHV,depreciation_amortisation,2016,188000.0,1449000.0,DISAGREE
ACHV,depreciation_amortisation,2017,59000.0,1085000.0,DISAGREE
ACHV,depreciation_amortisation,2018,60000.0,720000.0,DISAGREE
ACHV,depreciation_amortisation,2019,31000.0,600000.0,DISAGREE
ACHV,depreciation_amortisation,2020,255000.0,632000.0,DISAGREE
ACHV,depreciation_amortisation,2021,250000.0,287000.0,DISAGREE
ACHV,depreciation_amortisation,2022,236000.0,299000.0,DISAGREE
ACHV,depreciation_amortisation,2023,228000.0,243000.0,DISAGREE
ACHV,depreciation_amortisation,2024,229000.0,248000.0,DISAGREE
ACHV,depreciation_amortisation,2025,228000.0,253000.0,DISAGREE
ACHV,diluted_shares,2010,,6453950.0,only EdgarTools
ACHV,diluted_shares,2011,,10043821.0,only EdgarTools
ACHV,diluted_shares,2012,,14619842.0,only EdgarTools
ACHV,diluted_shares,2021,8119836.0,9458745.0,DISAGREE
ACHV,diluted_shares,2022,10593034.0,17917769.0,DISAGREE
ACHV,diluted_shares,2023,19827534.0,25048134.0,DISAGREE
ACHV,diluted_shares,2024,32071146.0,34685072.0,DISAGREE
ACHV,diluted_shares,2025,43594652.0,53381989.0,DISAGREE
ACHV,diluted_shares,2026,,93510544.0,only EdgarTools
ACI,revenue,2015,58734000000.0,,only current parser
ACI,revenue,2017,59924600000.0,14033700000.0,DISAGREE
ACI,revenue,2018,60534500000.0,14016600000.0,DISAGREE
ACI,revenue,2019,62455100000.0,1100000000.0,DISAGREE
ACI,revenue,2020,69690400000.0,15772300000.0,DISAGREE
ACI,revenue,2026,,24941600000.0,only EdgarTools
ACI,operating_income,2016,607600000.0,186000000.0,DISAGREE
ACI,operating_income,2017,-56600000.0,181800000.0,DISAGREE
ACI,operating_income,2018,787300000.0,288400000.0,DISAGREE
ACI,operating_income,2019,1437100000.0,326600000.0,DISAGREE
ACI,operating_income,2020,1617500000.0,-174800000.0,DISAGREE
ACI,operating_income,2026,,263600000.0,only EdgarTools
ACI,net_income,2016,-373300000.0,34600000.0,DISAGREE
ACI,net_income,2017,46300000.0,388300000.0,DISAGREE
ACI,net_income,2021,1619600000.0,1284000000.0,DISAGREE
ACI,net_income,2022,1513500000.0,1210300000.0,DISAGREE
ACI,net_income,2026,,84700000.0,only EdgarTools
ACI,total_assets,2014,,90400000.0,only EdgarTools
ACI,total_assets,2015,,112800000.0,only EdgarTools
ACI,total_assets,2016,23755000000.0,477000000.0,DISAGREE
ACI,total_assets,2017,21812300000.0,939200000.0,DISAGREE
ACI,total_assets,2018,20776600000.0,1252000000.0,DISAGREE
ACI,total_assets,2019,24735100000.0,1096700000.0,DISAGREE
ACI,total_assets,2020,26598000000.0,161600000.0,DISAGREE
ACI,total_assets,2021,28123000000.0,51900000.0,DISAGREE
ACI,total_assets,2022,26168200000.0,0.0,DISAGREE
ACI,total_assets,2023,26221100000.0,0.0,DISAGREE
ACI,total_assets,2024,26755700000.0,0.002,DISAGREE
ACI,total_assets,2025,26765900000.0,0.008,DISAGREE
ACI,total_assets,2026,,5100000.0,only EdgarTools
ACI,total_equity,2016,,23755000000.0,only EdgarTools
ACI,total_equity,2017,1398200000.0,0.0,DISAGREE
ACI,total_equity,2018,1450700000.0,-1500000.0,DISAGREE
ACI,total_equity,2019,2278100000.0,1200000.0,DISAGREE
ACI,total_equity,2020,1324300000.0,100000.0,DISAGREE
ACI,total_equity,2021,3024600000.0,400000.0,DISAGREE
ACI,total_equity,2022,1610700000.0,1500000.0,DISAGREE
ACI,total_equity,2023,2747500000.0,100000.0,DISAGREE
ACI,total_equity,2024,3385900000.0,3900000.0,DISAGREE
ACI,total_equity,2025,1836200000.0,0.0,DISAGREE
ACI,total_equity,2026,,0.0,only EdgarTools
ACI,operating_cash_flow,2026,,728900000.0,only EdgarTools
ACI,capex,2021,1606500000.0,,only current parser
ACI,capex,2022,2153900000.0,,only current parser
ACI,capex,2023,2031300000.0,,only current parser
ACI,capex,2024,1931200000.0,,only current parser
ACI,capex,2025,1839400000.0,,only current parser
ACI,depreciation_amortisation,2015,1096200000.0,,only current parser
ACI,depreciation_amortisation,2016,1245500000.0,3528100000.0,DISAGREE
ACI,depreciation_amortisation,2017,1330500000.0,4735100000.0,DISAGREE
ACI,depreciation_amortisation,2018,1257700000.0,5713200000.0,DISAGREE
ACI,depreciation_amortisation,2019,1691300000.0,6688100000.0,DISAGREE
ACI,depreciation_amortisation,2020,1536900000.0,,only current parser
ACI,depreciation_amortisation,2021,1681300000.0,,only current parser
ACI,depreciation_amortisation,2022,1807100000.0,,only current parser
ACI,depreciation_amortisation,2023,1779000000.0,,only current parser
ACI,depreciation_amortisation,2024,1817900000.0,,only current parser
ACI,depreciation_amortisation,2025,1913700000.0,,only current parser
ACI,diluted_shares,2017,279700000.0,579500000.0,DISAGREE
ACI,diluted_shares,2026,,498200000.0,only EdgarTools
ACIC,revenue,2010,79991000.0,20468000.0,DISAGREE
ACIC,revenue,2011,96418000.0,29503000.0,DISAGREE
ACIC,revenue,2012,131234000.0,44170000.0,DISAGREE
ACIC,revenue,2013,208080000.0,67507000.0,DISAGREE
ACIC,revenue,2014,280230000.0,82396000.0,DISAGREE
ACIC,revenue,2015,357569000.0,107561000.0,DISAGREE
ACIC,revenue,2016,487117000.0,122633000.0,DISAGREE
ACIC,revenue,2017,654420000.0,180127000.0,DISAGREE
ACIC,revenue,2018,723942000.0,202321000.0,DISAGREE
ACIC,revenue,2019,825116000.0,176304000.0,DISAGREE
ACIC,revenue,2020,846656000.0,161789000.0,DISAGREE
ACIC,revenue,2021,228685000.0,58432000.0,DISAGREE
ACIC,revenue,2022,221673000.0,90320000.0,DISAGREE
ACIC,revenue,2023,264400000.0,66598000.0,DISAGREE
ACIC,revenue,2024,296657000.0,72202000.0,DISAGREE
ACIC,revenue,2025,335439000.0,71224000.0,DISAGREE
ACIC,revenue,2026,,82597000.0,only EdgarTools
ACIC,operating_income,2010,-682000.0,1726000.0,DISAGREE
ACIC,operating_income,2011,13191000.0,7459000.0,DISAGREE
ACIC,operating_income,2012,15229000.0,7084000.0,DISAGREE
ACIC,operating_income,2013,34486000.0,17680000.0,DISAGREE
ACIC,operating_income,2014,64333000.0,214000.0,DISAGREE
ACIC,operating_income,2015,41566000.0,4309000.0,DISAGREE
ACIC,operating_income,2016,6903000.0,5900000.0,DISAGREE
ACIC,operating_income,2017,757000.0,11645000.0,DISAGREE
ACIC,operating_income,2018,-4355000.0,12327000.0,DISAGREE
ACIC,operating_income,2019,-32725000.0,-15832000.0,DISAGREE
ACIC,operating_income,2020,-132177000.0,-26292000.0,DISAGREE
ACIC,operating_income,2021,-10546000.0,-2321000.0,DISAGREE
ACIC,operating_income,2022,-8661000.0,33256000.0,DISAGREE
ACIC,operating_income,2023,93852000.0,30558000.0,DISAGREE
ACIC,operating_income,2024,99596000.0,25124000.0,DISAGREE
ACIC,operating_income,2025,140277000.0,25541000.0,DISAGREE
ACIC,operating_income,2026,,28451000.0,only EdgarTools
ACIC,net_income,2018,290000.0,109000.0,DISAGREE
ACIC,net_income,2019,-29872000.0,207000.0,DISAGREE
ACIC,net_income,2020,-96454000.0,-689000.0,DISAGREE
ACIC,net_income,2021,-57919000.0,-85000.0,DISAGREE
ACIC,net_income,2022,-469855000.0,0.0,DISAGREE
ACIC,net_income,2023,309911000.0,0.0,DISAGREE
ACIC,net_income,2024,75718000.0,21348000.0,DISAGREE
ACIC,net_income,2025,106837000.0,19254000.0,DISAGREE
ACIC,net_income,2026,,21896000.0,only EdgarTools
ACIC,total_assets,2009,,3047000.0,only EdgarTools
ACIC,total_assets,2010,213621000.0,4187000.0,DISAGREE
ACIC,total_assets,2011,240215000.0,4312000.0,DISAGREE
ACIC,total_assets,2012,313614000.0,3795000.0,DISAGREE
ACIC,total_assets,2013,441230000.0,7522000.0,DISAGREE
ACIC,total_assets,2014,584169000.0,8320000.0,DISAGREE
ACIC,total_assets,2015,740021000.0,6581000.0,DISAGREE
ACIC,total_assets,2016,999686000.0,20195000.0,DISAGREE
ACIC,total_assets,2017,2059921000.0,928000.0,DISAGREE
ACIC,total_assets,2018,2321428000.0,1233000.0,DISAGREE
ACIC,total_assets,2019,2467218000.0,920000.0,DISAGREE
ACIC,total_assets,2020,2848941000.0,936000.0,DISAGREE
ACIC,total_assets,2021,2698573000.0,405000.0,DISAGREE
ACIC,total_assets,2022,2837496000.0,8768000.0,DISAGREE
ACIC,total_assets,2023,1062378000.0,4875000.0,DISAGREE
ACIC,total_assets,2024,1216112000.0,0.0,DISAGREE
ACIC,total_assets,2025,1072732000.0,0.0,DISAGREE
ACIC,total_assets,2026,,0.0,only EdgarTools
ACIC,total_equity,2018,520230000.0,558961000.0,DISAGREE
ACIC,total_equity,2019,503138000.0,506157000.0,DISAGREE
ACIC,total_equity,2020,395753000.0,379938000.0,DISAGREE
ACIC,total_equity,2021,312406000.0,276879000.0,DISAGREE
ACIC,total_equity,2022,-182039000.0,89890000.0,DISAGREE
ACIC,total_equity,2025,317565000.0,331698000.0,DISAGREE
ACIC,total_equity,2026,,340788000.0,only EdgarTools
ACIC,operating_cash_flow,2010,-7943000.0,15050000.0,DISAGREE
ACIC,operating_cash_flow,2011,38649000.0,19068000.0,DISAGREE
ACIC,operating_cash_flow,2012,35515000.0,32193000.0,DISAGREE
ACIC,operating_cash_flow,2013,109766000.0,17134000.0,DISAGREE
ACIC,operating_cash_flow,2014,68918000.0,18783000.0,DISAGREE
ACIC,operating_cash_flow,2015,98319000.0,40860000.0,DISAGREE
ACIC,operating_cash_flow,2016,65747000.0,-4931000.0,DISAGREE
ACIC,operating_cash_flow,2017,35548000.0,-15768000.0,DISAGREE
ACIC,operating_cash_flow,2018,25759000.0,-2464000.0,DISAGREE
ACIC,operating_cash_flow,2019,149015000.0,17498000.0,DISAGREE
ACIC,operating_cash_flow,2020,-10471000.0,-66652000.0,DISAGREE
ACIC,operating_cash_flow,2021,-295391000.0,-20893000.0,DISAGREE
ACIC,operating_cash_flow,2022,-173113000.0,-104164000.0,DISAGREE
ACIC,operating_cash_flow,2023,-136003000.0,124484000.0,DISAGREE
ACIC,operating_cash_flow,2024,243509000.0,26443000.0,DISAGREE
ACIC,operating_cash_flow,2025,71025000.0,-5736000.0,DISAGREE
ACIC,operating_cash_flow,2026,,52760000.0,only EdgarTools
ACIC,capex,2012,452000.0,60000.0,DISAGREE
ACIC,capex,2013,1867000.0,869000.0,DISAGREE
ACIC,capex,2014,6346000.0,2506000.0,DISAGREE
ACIC,capex,2015,10916000.0,1440000.0,DISAGREE
ACIC,capex,2016,3149000.0,208000.0,DISAGREE
ACIC,capex,2017,5237000.0,1010000.0,DISAGREE
ACIC,capex,2018,4068000.0,3297000.0,DISAGREE
ACIC,capex,2019,21896000.0,3515000.0,DISAGREE
ACIC,capex,2020,10848000.0,857000.0,DISAGREE
ACIC,capex,2021,5271000.0,1406000.0,DISAGREE
ACIC,capex,2022,3047000.0,154000.0,DISAGREE
ACIC,capex,2023,196000.0,0.0,DISAGREE
ACIC,capex,2024,22000.0,96000.0,DISAGREE
ACIC,capex,2025,155000.0,136000.0,DISAGREE
ACIC,capex,2026,,371000.0,only EdgarTools
ACIC,depreciation_amortisation,2009,1188000.0,,only current parser
ACIC,depreciation_amortisation,2010,1106000.0,,only current parser
ACIC,depreciation_amortisation,2011,719000.0,,only current parser
ACIC,depreciation_amortisation,2013,697000.0,166000.0,DISAGREE
ACIC,depreciation_amortisation,2014,731000.0,339000.0,DISAGREE
ACIC,depreciation_amortisation,2015,1803000.0,622000.0,DISAGREE
ACIC,depreciation_amortisation,2016,2424000.0,615000.0,DISAGREE
ACIC,depreciation_amortisation,2017,5806000.0,744000.0,DISAGREE
ACIC,depreciation_amortisation,2018,4222000.0,870000.0,DISAGREE
ACIC,depreciation_amortisation,2019,6305000.0,1287000.0,DISAGREE
ACIC,depreciation_amortisation,2020,6441000.0,2080000.0,DISAGREE
ACIC,depreciation_amortisation,2021,5527000.0,1272000.0,DISAGREE
ACIC,depreciation_amortisation,2022,4608000.0,12691000.0,DISAGREE
ACIC,depreciation_amortisation,2023,1499000.0,702000.0,DISAGREE
ACIC,depreciation_amortisation,2024,4852000.0,163000.0,DISAGREE
ACIC,depreciation_amortisation,2025,3798000.0,18000.0,DISAGREE
ACIC,depreciation_amortisation,2026,,57000.0,only EdgarTools
ACIC,diluted_shares,2011,10442034.0,10361849.0,DISAGREE
ACIC,diluted_shares,2012,10655524.0,16115506.0,DISAGREE
ACIC,diluted_shares,2013,16183098.0,17543673.0,DISAGREE
ACIC,diluted_shares,2014,20045907.0,21243103.0,DISAGREE
ACIC,diluted_shares,2017,37375340.0,42748627.0,DISAGREE
ACIC,diluted_shares,2022,43052070.0,43574840.0,DISAGREE
ACIC,diluted_shares,2023,44388804.0,48969550.0,DISAGREE
ACIC,diluted_shares,2026,,49303289.0,only EdgarTools
ACIW,revenue,2008,417653000.0,38477000.0,DISAGREE
ACIW,revenue,2009,405755000.0,10386000.0,DISAGREE
ACIW,revenue,2010,418424000.0,10378000.0,DISAGREE
ACIW,revenue,2011,465095000.0,,only current parser
ACIW,revenue,2012,666579000.0,,only current parser
ACIW,revenue,2013,864928000.0,,only current parser
ACIW,revenue,2014,1016149000.0,,only current parser
ACIW,revenue,2015,1045977000.0,,only current parser
ACIW,revenue,2017,1024191000.0,209310000.0,DISAGREE
ACIW,revenue,2018,1009780000.0,205855000.0,DISAGREE
ACIW,revenue,2019,1258294000.0,291485000.0,DISAGREE
ACIW,revenue,2020,1294322000.0,315883000.0,DISAGREE
ACIW,revenue,2021,1370598000.0,,only current parser
ACIW,revenue,2022,1421901000.0,,only current parser
ACIW,revenue,2023,1452579000.0,,only current parser
ACIW,revenue,2024,1594288000.0,,only current parser
ACIW,revenue,2025,1759782000.0,,only current parser
ACIW,operating_income,2009,41570000.0,-905000.0,DISAGREE
ACIW,operating_income,2010,53648000.0,7498000.0,DISAGREE
ACIW,operating_income,2011,66231000.0,-1613000.0,DISAGREE
ACIW,operating_income,2012,74372000.0,-4009000.0,DISAGREE
ACIW,operating_income,2013,123048000.0,291000.0,DISAGREE
ACIW,operating_income,2014,138172000.0,6425000.0,DISAGREE
ACIW,operating_income,2015,127948000.0,136712000.0,DISAGREE
ACIW,operating_income,2016,221130000.0,3623000.0,DISAGREE
ACIW,operating_income,2017,84640000.0,-16704000.0,DISAGREE
ACIW,operating_income,2018,125911000.0,-28093000.0,DISAGREE
ACIW,operating_income,2019,123756000.0,-11283000.0,DISAGREE
ACIW,operating_income,2020,144744000.0,3690000.0,DISAGREE
